seq,ts,value
1000001216,2023-01-13 16:00:00,23.13824
1000001217,2023-01-13 16:15:00,25.60273
1000001218,2023-01-13 16:30:00,25.0251
1000001219,2023-01-13 16:45:00,25.83163
1000001220,2023-01-13 17:00:00,24.19214
1000001221,2023-01-13 17:15:00,24.37693
1000001222,2023-01-13 17:30:00,25.03576
1000001223,2023-01-13 17:45:00,25.27446
1000001224,2023-01-13 18:00:00,23.4338
1000001225,2023-01-13 18:15:00,23.52701
1000001226,2023-01-13 18:30:00,25.06306
1000001227,2023-01-13 18:45:00,23.29596
1000001228,2023-01-13 19:00:00,24.71171
1000001229,2023-01-13 19:15:00,23.63821
1000001230,2023-01-13 19:30:00,23.77917
1000001231,2023-01-13 19:45:00,23.6216
1000001232,2023-01-13 20:00:00,24.16809
1000001233,2023-01-13 20:15:00,24.08968
1000001234,2023-01-13 20:30:00,25.10436
1000001235,2023-01-13 20:45:00,25.86686
1000001236,2023-01-13 21:00:00,24.47118
1000001237,2023-01-13 21:15:00,23.55013
1000001238,2023-01-13 21:30:00,24.27986
1000001239,2023-01-13 21:45:00,25.15735
1000001240,2023-01-13 22:00:00,25.2394
1000001241,2023-01-13 22:15:00,24.41373
1000001242,2023-01-13 22:30:00,24.86818
1000001243,2023-01-13 22:45:00,24.64152
1000001244,2023-01-13 23:00:00,23.7337
1000001245,2023-01-13 23:15:00,24.12995
1000001246,2023-01-13 23:30:00,23.34995
1000001247,2023-01-13 23:45:00,23.59125
1000001248,2023-01-14 00:00:00,23.87238
1000001249,2023-01-14 00:15:00,23.94751
1000001250,2023-01-14 00:30:00,25.55107
1000001251,2023-01-14 00:45:00,24.70385
1000001252,2023-01-14 01:00:00,24.94981
1000001253,2023-01-14 01:15:00,25.91521
1000001254,2023-01-14 01:30:00,25.84925
1000001255,2023-01-14 01:45:00,25.36904
1000001256,2023-01-14 02:00:00,23.71415
1000001257,2023-01-14 02:15:00,24.44423
1000001258,2023-01-14 02:30:00,24.0313
1000001259,2023-01-14 02:45:00,23.71931
1000001260,2023-01-14 03:00:00,24.23877
1000001261,2023-01-14 03:15:00,25.83117
1000001262,2023-01-14 03:30:00,24.65197
1000001263,2023-01-14 03:45:00,25.66038
1000001264,2023-01-14 04:00:00,24.89654
1000001265,2023-01-14 04:15:00,24.28028
1000001266,2023-01-14 04:30:00,25.03649
1000001267,2023-01-14 04:45:00,24.00124
1000001268,2023-01-14 05:00:00,23.6388
1000001269,2023-01-14 05:15:00,25.96473
1000001270,2023-01-14 05:30:00,25.11375
1000001271,2023-01-14 05:45:00,23.5966
1000001272,2023-01-14 06:00:00,23.23244
1000001273,2023-01-14 06:15:00,25.51244
1000001274,2023-01-14 06:30:00,23.87051
1000001275,2023-01-14 06:45:00,23.49763
1000001276,2023-01-14 07:00:00,25.4403
1000001277,2023-01-14 07:15:00,25.31312
1000001278,2023-01-14 07:30:00,23.83458
1000001279,2023-01-14 07:45:00,25.53342
1000001280,2023-01-14 08:00:00,25.63044
1000001281,2023-01-14 08:15:00,24.69616
1000001282,2023-01-14 08:30:00,23.62309
1000001283,2023-01-14 08:45:00,24.36841
1000001284,2023-01-14 09:00:00,23.6629
1000001285,2023-01-14 09:15:00,24.79132
1000001286,2023-01-14 09:30:00,24.78027
1000001287,2023-01-14 09:45:00,25.73161
1000001288,2023-01-14 10:00:00,25.34035
1000001289,2023-01-14 10:15:00,23.77625
1000001290,2023-01-14 10:30:00,23.2709
1000001291,2023-01-14 10:45:00,25.71746
1000001292,2023-01-14 11:00:00,23.04816
1000001293,2023-01-14 11:15:00,25.20143
1000001294,2023-01-14 11:30:00,24.66976
1000001295,2023-01-14 11:45:00,25.38311
1000001296,2023-01-14 12:00:00,24.649
1000001297,2023-01-14 12:15:00,23.06525
1000001298,2023-01-14 12:30:00,24.39346
1000001299,2023-01-14 12:45:00,25.45168
1000001300,2023-01-14 13:00:00,24.98029
1000001301,2023-01-14 13:15:00,24.49799
1000001302,2023-01-14 13:30:00,25.1382
1000001303,2023-01-14 13:45:00,23.77038
1000001304,2023-01-14 14:00:00,25.81388
1000001305,2023-01-14 14:15:00,24.61077
1000001306,2023-01-14 14:30:00,24.83178
1000001307,2023-01-14 14:45:00,23.19826
1000001308,2023-01-14 15:00:00,24.01246
1000001309,2023-01-14 15:15:00,24.42225
1000001310,2023-01-14 15:30:00,23.77919
1000001311,2023-01-14 15:45:00,24.89346
1000001312,2023-01-14 16:00:00,23.02789
1000001313,2023-01-14 16:15:00,23.95625
1000001314,2023-01-14 16:30:00,23.40886
1000001315,2023-01-14 16:45:00,24.32916
1000001316,2023-01-14 17:00:00,23.85475
1000001317,2023-01-14 17:15:00,23.61295
1000001318,2023-01-14 17:30:00,24.46855
1000001319,2023-01-14 17:45:00,25.16297
1000001320,2023-01-14 18:00:00,25.66384
1000001321,2023-01-14 18:15:00,24.31168
1000001322,2023-01-14 18:30:00,23.27816
1000001323,2023-01-14 18:45:00,23.80805
1000001324,2023-01-14 19:00:00,23.00258
1000001325,2023-01-14 19:15:00,23.76424
1000001326,2023-01-14 19:30:00,23.66516
1000001327,2023-01-14 19:45:00,25.74363
1000001328,2023-01-14 20:00:00,25.40699
1000001329,2023-01-14 20:15:00,23.38272
1000001330,2023-01-14 20:30:00,25.46983
1000001331,2023-01-14 20:45:00,24.85209
1000001332,2023-01-14 21:00:00,24.52515
1000001333,2023-01-14 21:15:00,25.38616
1000001334,2023-01-14 21:30:00,24.91434
1000001335,2023-01-14 21:45:00,23.39025
1000001336,2023-01-14 22:00:00,24.75649
1000001337,2023-01-14 22:15:00,25.09121
1000001338,2023-01-14 22:30:00,23.58221
1000001339,2023-01-14 22:45:00,23.45533
1000001340,2023-01-14 23:00:00,24.11846
1000001341,2023-01-14 23:15:00,23.62219
1000001342,2023-01-14 23:30:00,24.5007
1000001343,2023-01-14 23:45:00,23.37403
1000001344,2023-01-15 00:00:00,25.25304
1000001345,2023-01-15 00:15:00,24.75014
1000001346,2023-01-15 00:30:00,24.50055
1000001347,2023-01-15 00:45:00,25.11956
1000001348,2023-01-15 01:00:00,25.31901
1000001349,2023-01-15 01:15:00,24.41577
1000001350,2023-01-15 01:30:00,25.94614
1000001351,2023-01-15 01:45:00,24.98284
1000001352,2023-01-15 02:00:00,24.78853
1000001353,2023-01-15 02:15:00,25.29008
1000001354,2023-01-15 02:30:00,25.08387
1000001355,2023-01-15 02:45:00,24.69312
1000001356,2023-01-15 03:00:00,25.31059
1000001357,2023-01-15 03:15:00,25.55265
1000001358,2023-01-15 03:30:00,24.83046
1000001359,2023-01-15 03:45:00,25.38198
1000001360,2023-01-15 04:00:00,23.42668
1000001361,2023-01-15 04:15:00,24.00008
1000001362,2023-01-15 04:30:00,23.63153
1000001363,2023-01-15 04:45:00,25.61357
1000001364,2023-01-15 05:00:00,24.39824
1000001365,2023-01-15 05:15:00,23.79016
1000001366,2023-01-15 05:30:00,25.39592
1000001367,2023-01-15 05:45:00,23.97926
1000001368,2023-01-15 06:00:00,24.06544
1000001369,2023-01-15 06:15:00,24.82385
1000001370,2023-01-15 06:30:00,24.40336
1000001371,2023-01-15 06:45:00,25.12215
1000001372,2023-01-15 07:00:00,24.19129
1000001373,2023-01-15 07:15:00,24.8976
1000001374,2023-01-15 07:30:00,23.17839
1000001375,2023-01-15 07:45:00,25.76102
1000001376,2023-01-15 08:00:00,24.95655
1000001377,2023-01-15 08:15:00,25.76914
1000001378,2023-01-15 08:30:00,24.01578
1000001379,2023-01-15 08:45:00,23.19496
1000001380,2023-01-15 09:00:00,23.56278
1000001381,2023-01-15 09:15:00,23.1449
1000001382,2023-01-15 09:30:00,25.10343
1000001383,2023-01-15 09:45:00,23.48092
1000001384,2023-01-15 10:00:00,25.04921
1000001385,2023-01-15 10:15:00,25.69112
1000001386,2023-01-15 10:30:00,23.42985
1000001387,2023-01-15 10:45:00,23.81333
1000001388,2023-01-15 11:00:00,24.88621
1000001389,2023-01-15 11:15:00,24.82739
1000001390,2023-01-15 11:30:00,24.15181
1000001391,2023-01-15 11:45:00,23.4997
1000001392,2023-01-15 12:00:00,24.0483
1000001393,2023-01-15 12:15:00,24.10276
1000001394,2023-01-15 12:30:00,25.92109
1000001395,2023-01-15 12:45:00,24.14281
1000001396,2023-01-15 13:00:00,24.08949
1000001397,2023-01-15 13:15:00,23.92795
1000001398,2023-01-15 13:30:00,24.64638
1000001399,2023-01-15 13:45:00,25.6649
1000001400,2023-01-15 14:00:00,24.59947
1000001401,2023-01-15 14:15:00,25.48914
1000001402,2023-01-15 14:30:00,24.63411
1000001403,2023-01-15 14:45:00,25.34387
1000001404,2023-01-15 15:00:00,24.92884
1000001405,2023-01-15 15:15:00,24.56836
1000001406,2023-01-15 15:30:00,25.41247
1000001407,2023-01-15 15:45:00,25.91257
1000001408,2023-01-15 16:00:00,23.52379
1000001409,2023-01-15 16:15:00,25.91583
1000001410,2023-01-15 16:30:00,23.38406
1000001411,2023-01-15 16:45:00,23.87042
1000001412,2023-01-15 17:00:00,24.18419
1000001413,2023-01-15 17:15:00,25.97129
1000001414,2023-01-15 17:30:00,23.5987
1000001415,2023-01-15 17:45:00,25.52322
1000001416,2023-01-15 18:00:00,24.5128
1000001417,2023-01-15 18:15:00,25.84562
1000001418,2023-01-15 18:30:00,23.22828
1000001419,2023-01-15 18:45:00,24.62378
1000001420,2023-01-15 19:00:00,24.24517
1000001421,2023-01-15 19:15:00,25.51075
1000001422,2023-01-15 19:30:00,23.26467
1000001423,2023-01-15 19:45:00,23.01399
1000001424,2023-01-15 20:00:00,23.13185
1000001425,2023-01-15 20:15:00,23.97975
1000001426,2023-01-15 20:30:00,23.51795
1000001427,2023-01-15 20:45:00,25.45565
1000001428,2023-01-15 21:00:00,24.52817
1000001429,2023-01-15 21:15:00,24.73272
1000001430,2023-01-15 21:30:00,25.4419
1000001431,2023-01-15 21:45:00,25.55098
1000001432,2023-01-15 22:00:00,23.69619
1000001433,2023-01-15 22:15:00,24.07784
1000001434,2023-01-15 22:30:00,23.3198
1000001435,2023-01-15 22:45:00,23.36422
1000001436,2023-01-15 23:00:00,24.73129
1000001437,2023-01-15 23:15:00,25.92851
1000001438,2023-01-15 23:30:00,23.80581
1000001439,2023-01-15 23:45:00,23.20306
1000001440,2023-01-16 00:00:00,24.21596
1000001441,2023-01-16 00:15:00,25.59798
1000001442,2023-01-16 00:30:00,24.33789
1000001443,2023-01-16 00:45:00,24.13609
1000001444,2023-01-16 01:00:00,24.21583
1000001445,2023-01-16 01:15:00,23.46527
1000001446,2023-01-16 01:30:00,24.37346
1000001447,2023-01-16 01:45:00,23.34229
1000001448,2023-01-16 02:00:00,24.05701
1000001449,2023-01-16 02:15:00,25.80353
1000001450,2023-01-16 02:30:00,25.22538
1000001451,2023-01-16 02:45:00,25.021
1000001452,2023-01-16 03:00:00,24.485
1000001453,2023-01-16 03:15:00,24.85261
1000001454,2023-01-16 03:30:00,23.30985
1000001455,2023-01-16 03:45:00,25.02935
1000001456,2023-01-16 04:00:00,23.74433
1000001457,2023-01-16 04:15:00,23.10267
1000001458,2023-01-16 04:30:00,23.71106
1000001459,2023-01-16 04:45:00,24.07197
1000001460,2023-01-16 05:00:00,25.75972
1000001461,2023-01-16 05:15:00,25.95317
1000001462,2023-01-16 05:30:00,24.4588
1000001463,2023-01-16 05:45:00,24.35828
1000001464,2023-01-16 06:00:00,25.38658
1000001465,2023-01-16 06:15:00,23.78778
1000001466,2023-01-16 06:30:00,25.36993
1000001467,2023-01-16 06:45:00,24.80801
1000001468,2023-01-16 07:00:00,24.58731
1000001469,2023-01-16 07:15:00,23.6713
1000001470,2023-01-16 07:30:00,25.2648
1000001471,2023-01-16 07:45:00,23.47968
1000001472,2023-01-16 08:00:00,24.21723
1000001473,2023-01-16 08:15:00,23.24234
1000001474,2023-01-16 08:30:00,24.47509
1000001475,2023-01-16 08:45:00,25.08842
1000001476,2023-01-16 09:00:00,25.29869
1000001477,2023-01-16 09:15:00,23.47579
1000001478,2023-01-16 09:30:00,23.32223
1000001479,2023-01-16 09:45:00,23.24217
1000001480,2023-01-16 10:00:00,25.38029
1000001481,2023-01-16 10:15:00,24.637
1000001482,2023-01-16 10:30:00,25.94075
1000001483,2023-01-16 10:45:00,23.87748
1000001484,2023-01-16 11:00:00,25.75194
1000001485,2023-01-16 11:15:00,25.32317
1000001486,2023-01-16 11:30:00,25.60169
1000001487,2023-01-16 11:45:00,25.8655
1000001488,2023-01-16 12:00:00,23.73061
1000001489,2023-01-16 12:15:00,24.12504
1000001490,2023-01-16 12:30:00,24.90715
1000001491,2023-01-16 12:45:00,24.91163
1000001492,2023-01-16 13:00:00,24.2611
1000001493,2023-01-16 13:15:00,24.59872
1000001494,2023-01-16 13:30:00,24.11921
1000001495,2023-01-16 13:45:00,23.44306
1000001496,2023-01-16 14:00:00,24.91019
1000001497,2023-01-16 14:15:00,24.56841
1000001498,2023-01-16 14:30:00,25.22318
1000001499,2023-01-16 14:45:00,25.55514
1000001500,2023-01-16 15:00:00,24.68095
1000001501,2023-01-16 15:15:00,25.16296
1000001502,2023-01-16 15:30:00,24.91652
1000001503,2023-01-16 15:45:00,25.26134
1000001504,2023-01-16 16:00:00,24.85563
1000001505,2023-01-16 16:15:00,24.89489
1000001506,2023-01-16 16:30:00,24.89712
1000001507,2023-01-16 16:45:00,23.61073
1000001508,2023-01-16 17:00:00,25.61284
1000001509,2023-01-16 17:15:00,25.31608
1000001510,2023-01-16 17:30:00,24.35923
1000001511,2023-01-16 17:45:00,25.39534
1000001512,2023-01-16 18:00:00,25.76058
1000001513,2023-01-16 18:15:00,25.52654
1000001514,2023-01-16 18:30:00,24.25375
1000001515,2023-01-16 18:45:00,23.42041
1000001516,2023-01-16 19:00:00,23.70292
1000001517,2023-01-16 19:15:00,25.62435
1000001518,2023-01-16 19:30:00,24.93387
1000001519,2023-01-16 19:45:00,24.27102
1000001520,2023-01-16 20:00:00,24.46001
1000001521,2023-01-16 20:15:00,23.46984
1000001522,2023-01-16 20:30:00,23.11856
1000001523,2023-01-16 20:45:00,25.22796
1000001524,2023-01-16 21:00:00,25.13412
1000001525,2023-01-16 21:15:00,24.6607
1000001526,2023-01-16 21:30:00,24.42871
1000001527,2023-01-16 21:45:00,24.57057
1000001528,2023-01-16 22:00:00,25.86426
1000001529,2023-01-16 22:15:00,25.91088
1000001530,2023-01-16 22:30:00,25.13649
1000001531,2023-01-16 22:45:00,24.31134
1000001532,2023-01-16 23:00:00,24.1738
1000001533,2023-01-16 23:15:00,25.12499
1000001534,2023-01-16 23:30:00,25.93478
1000001535,2023-01-16 23:45:00,25.49534
1000001536,2023-01-17 00:00:00,23.10215
1000001537,2023-01-17 00:15:00,23.67177
1000001538,2023-01-17 00:30:00,23.51179
1000001539,2023-01-17 00:45:00,25.66096
1000001540,2023-01-17 01:00:00,24.08684
1000001541,2023-01-17 01:15:00,23.18434
1000001542,2023-01-17 01:30:00,23.58141
1000001543,2023-01-17 01:45:00,24.21692
1000001544,2023-01-17 02:00:00,24.63177
1000001545,2023-01-17 02:15:00,25.60064
1000001546,2023-01-17 02:30:00,24.14994
1000001547,2023-01-17 02:45:00,23.19411
1000001548,2023-01-17 03:00:00,23.97375
1000001549,2023-01-17 03:15:00,23.90722
1000001550,2023-01-17 03:30:00,25.84322
1000001551,2023-01-17 03:45:00,24.17867
1000001552,2023-01-17 04:00:00,25.04282
1000001553,2023-01-17 04:15:00,25.0894
1000001554,2023-01-17 04:30:00,23.32816
1000001555,2023-01-17 04:45:00,23.12094
1000001556,2023-01-17 05:00:00,24.01388
1000001557,2023-01-17 05:15:00,24.47678
1000001558,2023-01-17 05:30:00,25.53619
1000001559,2023-01-17 05:45:00,24.63257
1000001560,2023-01-17 06:00:00,24.86331
1000001561,2023-01-17 06:15:00,24.95594
1000001562,2023-01-17 06:30:00,25.98485
1000001563,2023-01-17 06:45:00,24.27073
1000001564,2023-01-17 07:00:00,23.75569
1000001565,2023-01-17 07:15:00,24.35551
1000001566,2023-01-17 07:30:00,24.49021
1000001567,2023-01-17 07:45:00,24.28378
1000001568,2023-01-17 08:00:00,24.00975
1000001569,2023-01-17 08:15:00,25.48651
1000001570,2023-01-17 08:30:00,24.35907
1000001571,2023-01-17 08:45:00,23.39832
1000001572,2023-01-17 09:00:00,24.85725
1000001573,2023-01-17 09:15:00,24.63253
1000001574,2023-01-17 09:30:00,25.69567
1000001575,2023-01-17 09:45:00,25.12342
1000001576,2023-01-17 10:00:00,24.17113
1000001577,2023-01-17 10:15:00,23.24825
1000001578,2023-01-17 10:30:00,25.23709
1000001579,2023-01-17 10:45:00,25.02991
1000001580,2023-01-17 11:00:00,25.62093
1000001581,2023-01-17 11:15:00,25.73966
1000001582,2023-01-17 11:30:00,24.00087
1000001583,2023-01-17 11:45:00,23.03912
1000001584,2023-01-17 12:00:00,24.13122
1000001585,2023-01-17 12:15:00,25.17383
1000001586,2023-01-17 12:30:00,23.32484
1000001587,2023-01-17 12:45:00,23.40787
1000001588,2023-01-17 13:00:00,24.00198
1000001589,2023-01-17 13:15:00,24.40888
1000001590,2023-01-17 13:30:00,24.94212
1000001591,2023-01-17 13:45:00,24.03598
1000001592,2023-01-17 14:00:00,25.97594
1000001593,2023-01-17 14:15:00,23.19503
1000001594,2023-01-17 14:30:00,23.01995
1000001595,2023-01-17 14:45:00,23.57236
1000001596,2023-01-17 15:00:00,25.91923
1000001597,2023-01-17 15:15:00,24.85414
1000001598,2023-01-17 15:30:00,23.37178
1000001599,2023-01-17 15:45:00,25.50457
1000001600,2023-01-17 16:00:00,25.89797
1000001601,2023-01-17 16:15:00,23.99855
1000001602,2023-01-17 16:30:00,25.06872
1000001603,2023-01-17 16:45:00,23.31135
1000001604,2023-01-17 17:00:00,24.63678
1000001605,2023-01-17 17:15:00,24.09567
1000001606,2023-01-17 17:30:00,23.12996
1000001607,2023-01-17 17:45:00,25.80646
1000001608,2023-01-17 18:00:00,24.53883
1000001609,2023-01-17 18:15:00,23.12131
1000001610,2023-01-17 18:30:00,23.24385
1000001611,2023-01-17 18:45:00,23.30171
1000001612,2023-01-17 19:00:00,24.65777
1000001613,2023-01-17 19:15:00,25.82317
1000001614,2023-01-17 19:30:00,23.82138
1000001615,2023-01-17 19:45:00,24.63269
1000001616,2023-01-17 20:00:00,25.37851
1000001617,2023-01-17 20:15:00,24.27694
1000001618,2023-01-17 20:30:00,25.36747
1000001619,2023-01-17 20:45:00,23.71779
1000001620,2023-01-17 21:00:00,24.55717
1000001621,2023-01-17 21:15:00,23.9138
1000001622,2023-01-17 21:30:00,23.41276
1000001623,2023-01-17 21:45:00,23.09084
1000001624,2023-01-17 22:00:00,24.18101
1000001625,2023-01-17 22:15:00,25.97134
1000001626,2023-01-17 22:30:00,24.03391
1000001627,2023-01-17 22:45:00,23.01166
1000001628,2023-01-17 23:00:00,23.52969
1000001629,2023-01-17 23:15:00,25.90288
1000001630,2023-01-17 23:30:00,24.82681
1000001631,2023-01-17 23:45:00,25.98107
1000001632,2023-01-18 00:00:00,24.94163
1000001633,2023-01-18 00:15:00,25.44544
1000001634,2023-01-18 00:30:00,24.66988
1000001635,2023-01-18 00:45:00,23.1431
1000001636,2023-01-18 01:00:00,25.77488
1000001637,2023-01-18 01:15:00,23.85642
1000001638,2023-01-18 01:30:00,24.34943
1000001639,2023-01-18 01:45:00,25.86126
1000001640,2023-01-18 02:00:00,24.0685
1000001641,2023-01-18 02:15:00,25.72341
1000001642,2023-01-18 02:30:00,24.81619
1000001643,2023-01-18 02:45:00,24.48544
1000001644,2023-01-18 03:00:00,24.38732
1000001645,2023-01-18 03:15:00,23.92433
1000001646,2023-01-18 03:30:00,23.30011
1000001647,2023-01-18 03:45:00,23.4746
1000001648,2023-01-18 04:00:00,23.75449
1000001649,2023-01-18 04:15:00,23.27494
1000001650,2023-01-18 04:30:00,24.5249
1000001651,2023-01-18 04:45:00,24.12495
1000001652,2023-01-18 05:00:00,24.9879
1000001653,2023-01-18 05:15:00,23.7933
1000001654,2023-01-18 05:30:00,23.23935
1000001655,2023-01-18 05:45:00,24.69376
1000001656,2023-01-18 06:00:00,23.0438
1000001657,2023-01-18 06:15:00,25.39142
1000001658,2023-01-18 06:30:00,23.36631
1000001659,2023-01-18 06:45:00,24.62861
1000001660,2023-01-18 07:00:00,24.62293
1000001661,2023-01-18 07:15:00,24.59018
1000001662,2023-01-18 07:30:00,25.47412
1000001663,2023-01-18 07:45:00,25.10036
1000001664,2023-01-18 08:00:00,25.11199
1000001665,2023-01-18 08:15:00,25.00381
1000001666,2023-01-18 08:30:00,24.4302
1000001667,2023-01-18 08:45:00,25.01871
1000001668,2023-01-18 09:00:00,24.14321
1000001669,2023-01-18 09:15:00,25.393
1000001670,2023-01-18 09:30:00,25.61014
1000001671,2023-01-18 09:45:00,24.8402
1000001672,2023-01-18 10:00:00,24.52815
1000001673,2023-01-18 10:15:00,24.29158
1000001674,2023-01-18 10:30:00,23.28019
1000001675,2023-01-18 10:45:00,25.14155
1000001676,2023-01-18 11:00:00,24.88658
1000001677,2023-01-18 11:15:00,25.69781
1000001678,2023-01-18 11:30:00,25.39047
1000001679,2023-01-18 11:45:00,24.25681
1000001680,2023-01-18 12:00:00,23.73659
1000001681,2023-01-18 12:15:00,23.11628
1000001682,2023-01-18 12:30:00,25.35398
1000001683,2023-01-18 12:45:00,25.55056
1000001684,2023-01-18 13:00:00,23.73145
1000001685,2023-01-18 13:15:00,24.90908
1000001686,2023-01-18 13:30:00,25.08214
1000001687,2023-01-18 13:45:00,25.80442
1000001688,2023-01-18 14:00:00,24.1537
1000001689,2023-01-18 14:15:00,24.67291
1000001690,2023-01-18 14:30:00,25.84928
1000001691,2023-01-18 14:45:00,23.7102
1000001692,2023-01-18 15:00:00,23.72611
1000001693,2023-01-18 15:15:00,23.04923
1000001694,2023-01-18 15:30:00,24.23157
1000001695,2023-01-18 15:45:00,23.92524
1000001696,2023-01-18 16:00:00,23.47517
1000001697,2023-01-18 16:15:00,23.61372
1000001698,2023-01-18 16:30:00,25.29078
1000001699,2023-01-18 16:45:00,25.731
1000001700,2023-01-18 17:00:00,25.22138
1000001701,2023-01-18 17:15:00,23.46573
1000001702,2023-01-18 17:30:00,24.07423
1000001703,2023-01-18 17:45:00,23.26924
1000001704,2023-01-18 18:00:00,24.96518
1000001705,2023-01-18 18:15:00,24.74886
1000001706,2023-01-18 18:30:00,25.8482
1000001707,2023-01-18 18:45:00,25.1762
1000001708,2023-01-18 19:00:00,25.08127
1000001709,2023-01-18 19:15:00,23.22996
1000001710,2023-01-18 19:30:00,25.1157
1000001711,2023-01-18 19:45:00,25.248
1000001712,2023-01-18 20:00:00,23.04047
1000001713,2023-01-18 20:15:00,24.26081
1000001714,2023-01-18 20:30:00,23.62051
1000001715,2023-01-18 20:45:00,25.79245
1000001716,2023-01-18 21:00:00,25.24072
1000001717,2023-01-18 21:15:00,23.07397
1000001718,2023-01-18 21:30:00,25.54487
1000001719,2023-01-18 21:45:00,25.63592
1000001720,2023-01-18 22:00:00,23.62296
1000001721,2023-01-18 22:15:00,24.2567
1000001722,2023-01-18 22:30:00,24.65617
1000001723,2023-01-18 22:45:00,25.56087
1000001724,2023-01-18 23:00:00,23.88187
1000001725,2023-01-18 23:15:00,25.31178
1000001726,2023-01-18 23:30:00,23.37554
1000001727,2023-01-18 23:45:00,23.88139
1000001728,2023-01-19 00:00:00,25.91359
1000001729,2023-01-19 00:15:00,24.52498
1000001730,2023-01-19 00:30:00,25.50834
1000001731,2023-01-19 00:45:00,25.06412
1000001732,2023-01-19 01:00:00,23.35345
1000001733,2023-01-19 01:15:00,25.58317
1000001734,2023-01-19 01:30:00,25.54535
1000001735,2023-01-19 01:45:00,23.91485
1000001736,2023-01-19 02:00:00,25.05048
1000001737,2023-01-19 02:15:00,25.38276
1000001738,2023-01-19 02:30:00,24.05773
1000001739,2023-01-19 02:45:00,23.69076
1000001740,2023-01-19 03:00:00,23.64221
1000001741,2023-01-19 03:15:00,23.52099
1000001742,2023-01-19 03:30:00,24.92663
1000001743,2023-01-19 03:45:00,23.52574
1000001744,2023-01-19 04:00:00,24.2591
1000001745,2023-01-19 04:15:00,25.22932
1000001746,2023-01-19 04:30:00,23.8808
1000001747,2023-01-19 04:45:00,25.85266
1000001748,2023-01-19 05:00:00,24.01317
1000001749,2023-01-19 05:15:00,25.89589
1000001750,2023-01-19 05:30:00,25.14118
1000001751,2023-01-19 05:45:00,24.23188
1000001752,2023-01-19 06:00:00,23.09737
1000001753,2023-01-19 06:15:00,25.48862
1000001754,2023-01-19 06:30:00,23.32064
1000001755,2023-01-19 06:45:00,25.58557
1000001756,2023-01-19 07:00:00,23.531
1000001757,2023-01-19 07:15:00,23.32249
1000001758,2023-01-19 07:30:00,24.47037
1000001759,2023-01-19 07:45:00,23.68458
1000001760,2023-01-19 08:00:00,24.23834
1000001761,2023-01-19 08:15:00,25.87906
1000001762,2023-01-19 08:30:00,23.74616
1000001763,2023-01-19 08:45:00,25.63687
1000001764,2023-01-19 09:00:00,24.78666
1000001765,2023-01-19 09:15:00,25.96869
1000001766,2023-01-19 09:30:00,24.76522
1000001767,2023-01-19 09:45:00,25.58279
1000001768,2023-01-19 10:00:00,25.71614
1000001769,2023-01-19 10:15:00,25.14244
1000001770,2023-01-19 10:30:00,24.33323
1000001771,2023-01-19 10:45:00,24.43512
1000001772,2023-01-19 11:00:00,23.4652
1000001773,2023-01-19 11:15:00,23.51261
1000001774,2023-01-19 11:30:00,23.01865
1000001775,2023-01-19 11:45:00,23.86957
1000001776,2023-01-19 12:00:00,25.18339
1000001777,2023-01-19 12:15:00,25.22633
1000001778,2023-01-19 12:30:00,23.64659
1000001779,2023-01-19 12:45:00,24.95584
1000001780,2023-01-19 13:00:00,24.39511
1000001781,2023-01-19 13:15:00,23.05848
1000001782,2023-01-19 13:30:00,25.19285
1000001783,2023-01-19 13:45:00,23.96293
1000001784,2023-01-19 14:00:00,24.5858
1000001785,2023-01-19 14:15:00,23.01896
1000001786,2023-01-19 14:30:00,23.49687
1000001787,2023-01-19 14:45:00,23.89118
1000001788,2023-01-19 15:00:00,24.73345
1000001789,2023-01-19 15:15:00,24.73965
1000001790,2023-01-19 15:30:00,25.48311
1000001791,2023-01-19 15:45:00,25.9653
1000001792,2023-01-19 16:00:00,23.92121
1000001793,2023-01-19 16:15:00,25.10167
1000001794,2023-01-19 16:30:00,24.97982
1000001795,2023-01-19 16:45:00,23.26943
1000001796,2023-01-19 17:00:00,25.71164
1000001797,2023-01-19 17:15:00,23.45964
1000001798,2023-01-19 17:30:00,25.85508
1000001799,2023-01-19 17:45:00,24.3814
1000001800,2023-01-19 18:00:00,23.33415
1000001801,2023-01-19 18:15:00,23.94657
1000001802,2023-01-19 18:30:00,23.20462
1000001803,2023-01-19 18:45:00,24.95399
1000001804,2023-01-19 19:00:00,23.47456
1000001805,2023-01-19 19:15:00,24.35346
1000001806,2023-01-19 19:30:00,24.25697
1000001807,2023-01-19 19:45:00,24.03287
1000001808,2023-01-19 20:00:00,24.01438
1000001809,2023-01-19 20:15:00,24.24755
1000001810,2023-01-19 20:30:00,25.02068
1000001811,2023-01-19 20:45:00,24.3661
1000001812,2023-01-19 21:00:00,23.17666
1000001813,2023-01-19 21:15:00,23.67031
1000001814,2023-01-19 21:30:00,23.56613
1000001815,2023-01-19 21:45:00,24.86617
1000001816,2023-01-19 22:00:00,23.84122
1000001817,2023-01-19 22:15:00,23.43174
1000001818,2023-01-19 22:30:00,25.11991
1000001819,2023-01-19 22:45:00,24.33502
1000001820,2023-01-19 23:00:00,24.84805
1000001821,2023-01-19 23:15:00,25.42862
1000001822,2023-01-19 23:30:00,23.54055
1000001823,2023-01-19 23:45:00,24.72141
