seq,ts,value
1000014863,2024-09-11 07:00:00,37770306
1000014864,2024-09-11 08:00:00,37770419
1000014865,2024-09-11 09:00:00,37770680
1000014866,2024-09-11 10:00:00,37771015
1000014867,2024-09-11 11:00:00,37771216
1000014868,2024-09-11 12:00:00,37771615
1000014869,2024-09-11 13:00:00,37772061
1000014870,2024-09-11 14:00:00,37772211
1000014871,2024-09-11 15:00:00,37772328
1000014872,2024-09-11 16:00:00,37772418
1000014873,2024-09-11 17:00:00,37772531
1000014874,2024-09-11 18:00:00,37772927
1000014875,2024-09-11 19:00:00,37773224
1000014876,2024-09-11 20:00:00,37773486
1000014877,2024-09-11 21:00:00,37773596
1000014878,2024-09-11 22:00:00,37773749
1000014879,2024-09-11 23:00:00,37774244
1000014880,2024-09-12 00:00:00,37774315
1000014881,2024-09-12 01:00:00,37774722
1000014882,2024-09-12 02:00:00,37774844
1000014883,2024-09-12 03:00:00,37774956
1000014884,2024-09-12 04:00:00,37775221
1000014885,2024-09-12 05:00:00,37775573
1000014886,2024-09-12 06:00:00,37775794
1000014887,2024-09-12 07:00:00,37776256
1000014888,2024-09-12 08:00:00,37776530
1000014889,2024-09-12 09:00:00,37776632
1000014890,2024-09-12 10:00:00,37776766
1000014891,2024-09-12 11:00:00,37776997
1000014892,2024-09-12 12:00:00,37777478
1000014893,2024-09-12 13:00:00,37777867
1000014894,2024-09-12 14:00:00,37778124
1000014895,2024-09-12 15:00:00,37778470
1000014896,2024-09-12 16:00:00,37778758
1000014897,2024-09-12 17:00:00,37779001
1000014898,2024-09-12 18:00:00,37779204
1000014899,2024-09-12 19:00:00,37779446
1000014900,2024-09-12 20:00:00,37779871
1000014901,2024-09-12 21:00:00,37780035
1000014902,2024-09-12 22:00:00,37780511
1000014903,2024-09-12 23:00:00,37780810
1000014904,2024-09-13 00:00:00,37781255
1000014905,2024-09-13 01:00:00,37781339
1000014906,2024-09-13 02:00:00,37781727
1000014907,2024-09-13 03:00:00,37782038
1000014908,2024-09-13 04:00:00,37782390
1000014909,2024-09-13 05:00:00,37782561
1000014910,2024-09-13 06:00:00,37782613
1000014911,2024-09-13 07:00:00,37782857
1000014912,2024-09-13 08:00:00,37783338
1000014913,2024-09-13 09:00:00,37783525
1000014914,2024-09-13 10:00:00,37783766
1000014915,2024-09-13 11:00:00,37784008
1000014916,2024-09-13 12:00:00,37784197
1000014917,2024-09-13 13:00:00,37784333
1000014918,2024-09-13 14:00:00,37784528
1000014919,2024-09-13 15:00:00,37784877
1000014920,2024-09-13 16:00:00,37785015
1000014921,2024-09-13 17:00:00,37785075
1000014922,2024-09-13 18:00:00,37785347
1000014923,2024-09-13 19:00:00,37785479
1000014924,2024-09-13 20:00:00,37785685
1000014925,2024-09-13 21:00:00,37785935
1000014926,2024-09-13 22:00:00,37786381
1000014927,2024-09-13 23:00:00,37786780
1000014928,2024-09-14 00:00:00,37787178
1000014929,2024-09-14 01:00:00,37787409
1000014930,2024-09-14 02:00:00,37787778
1000014931,2024-09-14 03:00:00,37788088
1000014932,2024-09-14 04:00:00,37788430
1000014933,2024-09-14 05:00:00,37788864
1000014934,2024-09-14 06:00:00,37788966
1000014935,2024-09-14 07:00:00,37789124
1000014936,2024-09-14 08:00:00,37789219
1000014937,2024-09-14 09:00:00,37789330
1000014938,2024-09-14 10:00:00,37789512
1000014939,2024-09-14 11:00:00,37789988
1000014940,2024-09-14 12:00:00,37790210
1000014941,2024-09-14 13:00:00,37790442
1000014942,2024-09-14 14:00:00,37790675
1000014943,2024-09-14 15:00:00,37790889
1000014944,2024-09-14 16:00:00,37791011
1000014945,2024-09-14 17:00:00,37791403
1000014946,2024-09-14 18:00:00,37791545
1000014947,2024-09-14 19:00:00,37791931
1000014948,2024-09-14 20:00:00,37792430
1000014949,2024-09-14 21:00:00,37792884
1000014950,2024-09-14 22:00:00,37792997
1000014951,2024-09-14 23:00:00,37793468
1000014952,2024-09-15 00:00:00,37793743
1000014953,2024-09-15 01:00:00,37793846
1000014954,2024-09-15 02:00:00,37793998
1000014955,2024-09-15 03:00:00,37794074
1000014956,2024-09-15 04:00:00,37794450
1000014957,2024-09-15 05:00:00,37794854
1000014958,2024-09-15 06:00:00,37795132
1000014959,2024-09-15 07:00:00,37795391
1000014960,2024-09-15 08:00:00,37795533
1000014961,2024-09-15 09:00:00,37795620
1000014962,2024-09-15 10:00:00,37795710
1000014963,2024-09-15 11:00:00,37795880
1000014964,2024-09-15 12:00:00,37796367
1000014965,2024-09-15 13:00:00,37796841
1000014966,2024-09-15 14:00:00,37797267
1000014967,2024-09-15 15:00:00,37797365
1000014968,2024-09-15 16:00:00,37797492
1000014969,2024-09-15 17:00:00,37797867
1000014970,2024-09-15 18:00:00,37797924
1000014971,2024-09-15 19:00:00,37798219
1000014972,2024-09-15 20:00:00,37798513
1000014973,2024-09-15 21:00:00,37798732
1000014974,2024-09-15 22:00:00,37798804
1000014975,2024-09-15 23:00:00,37799013
1000014976,2024-09-16 00:00:00,37799372
1000014977,2024-09-16 01:00:00,37799733
1000014978,2024-09-16 02:00:00,37799845
1000014979,2024-09-16 03:00:00,37799910
1000014980,2024-09-16 04:00:00,37800381
1000014981,2024-09-16 05:00:00,37800665
1000014982,2024-09-16 06:00:00,37800907
1000014983,2024-09-16 07:00:00,37801292
1000014984,2024-09-16 08:00:00,37801760
1000014985,2024-09-16 09:00:00,37801986
1000014986,2024-09-16 10:00:00,37802363
1000014987,2024-09-16 11:00:00,37802506
1000014988,2024-09-16 12:00:00,37802849
1000014989,2024-09-16 13:00:00,37803262
1000014990,2024-09-16 14:00:00,37803454
1000014991,2024-09-16 15:00:00,37803772
1000014992,2024-09-16 16:00:00,37803837
1000014993,2024-09-16 17:00:00,37803898
1000014994,2024-09-16 18:00:00,37804020
1000014995,2024-09-16 19:00:00,37804354
1000014996,2024-09-16 20:00:00,37804835
1000014997,2024-09-16 21:00:00,37805060
1000014998,2024-09-16 22:00:00,37805340
1000014999,2024-09-16 23:00:00,37805609
1000015000,2024-09-17 00:00:00,37805820
1000015001,2024-09-17 01:00:00,37805962
1000015002,2024-09-17 02:00:00,37806407
1000015003,2024-09-17 03:00:00,37806836
1000015004,2024-09-17 04:00:00,37807294
1000015005,2024-09-17 05:00:00,37807557
1000015006,2024-09-17 06:00:00,37807938
1000015007,2024-09-17 07:00:00,37808286
1000015008,2024-09-17 08:00:00,37808755
1000015009,2024-09-17 09:00:00,37809254
1000015010,2024-09-17 10:00:00,37809335
1000015011,2024-09-17 11:00:00,37809461
1000015012,2024-09-17 12:00:00,37809873
1000015013,2024-09-17 13:00:00,37810157
1000015014,2024-09-17 14:00:00,37810302
1000015015,2024-09-17 15:00:00,37810596
1000015016,2024-09-17 16:00:00,37810884
1000015017,2024-09-17 17:00:00,37811007
1000015018,2024-09-17 18:00:00,37811251
1000015019,2024-09-17 19:00:00,37811583
1000015020,2024-09-17 20:00:00,37811910
1000015021,2024-09-17 21:00:00,37812080
1000015022,2024-09-17 22:00:00,37812349
1000015023,2024-09-17 23:00:00,37812745
1000015024,2024-09-18 00:00:00,37813105
1000015025,2024-09-18 01:00:00,37813284
1000015026,2024-09-18 02:00:00,37813630
1000015027,2024-09-18 03:00:00,37813975
1000015028,2024-09-18 04:00:00,37814198
1000015029,2024-09-18 05:00:00,37814293
1000015030,2024-09-18 06:00:00,37814364
1000015031,2024-09-18 07:00:00,37814845
1000015032,2024-09-18 08:00:00,37815217
1000015033,2024-09-18 09:00:00,37815283
1000015034,2024-09-18 10:00:00,37815693
1000015035,2024-09-18 11:00:00,37816114
1000015036,2024-09-18 12:00:00,37816378
1000015037,2024-09-18 13:00:00,37816606
1000015038,2024-09-18 14:00:00,37816758
1000015039,2024-09-18 15:00:00,37817061
1000015040,2024-09-18 16:00:00,37817257
1000015041,2024-09-18 17:00:00,37817531
1000015042,2024-09-18 18:00:00,37817651
1000015043,2024-09-18 19:00:00,37818096
1000015044,2024-09-18 20:00:00,37818232
1000015045,2024-09-18 21:00:00,37818388
1000015046,2024-09-18 22:00:00,37818584
1000015047,2024-09-18 23:00:00,37818863
1000015048,2024-09-19 00:00:00,37819071
1000015049,2024-09-19 01:00:00,37819420
1000015050,2024-09-19 02:00:00,37819851
1000015051,2024-09-19 03:00:00,37820290
1000015052,2024-09-19 04:00:00,37820728
1000015053,2024-09-19 05:00:00,37821170
1000015054,2024-09-19 06:00:00,37821300
1000015055,2024-09-19 07:00:00,37821583
1000015056,2024-09-19 08:00:00,37821739
1000015057,2024-09-19 09:00:00,37821909
1000015058,2024-09-19 10:00:00,37822007
1000015059,2024-09-19 11:00:00,37822198
1000015060,2024-09-19 12:00:00,37822683
1000015061,2024-09-19 13:00:00,37823097
1000015062,2024-09-19 14:00:00,37823153
1000015063,2024-09-19 15:00:00,37823428
1000015064,2024-09-19 16:00:00,37823828
1000015065,2024-09-19 17:00:00,37823938
1000015066,2024-09-19 18:00:00,37824102
1000015067,2024-09-19 19:00:00,37824553
1000015068,2024-09-19 20:00:00,37824769
1000015069,2024-09-19 21:00:00,37825108
1000015070,2024-09-19 22:00:00,37825224
1000015071,2024-09-19 23:00:00,37825522
1000015072,2024-09-20 00:00:00,37825940
1000015073,2024-09-20 01:00:00,37826035
1000015074,2024-09-20 02:00:00,37826132
1000015075,2024-09-20 03:00:00,37826454
1000015076,2024-09-20 04:00:00,37826933
1000015077,2024-09-20 05:00:00,37827419
1000015078,2024-09-20 06:00:00,37827746
1000015079,2024-09-20 07:00:00,37828179
1000015080,2024-09-20 08:00:00,37828596
1000015081,2024-09-20 09:00:00,37828933
1000015082,2024-09-20 10:00:00,37829431
1000015083,2024-09-20 11:00:00,37829713
1000015084,2024-09-20 12:00:00,37829799
1000015085,2024-09-20 13:00:00,37829896
1000015086,2024-09-20 14:00:00,37830268
1000015087,2024-09-20 15:00:00,37830529
1000015088,2024-09-20 16:00:00,37830852
1000015089,2024-09-20 17:00:00,37831224
1000015090,2024-09-20 18:00:00,37831654
1000015091,2024-09-20 19:00:00,37832100
1000015092,2024-09-20 20:00:00,37832547
1000015093,2024-09-20 21:00:00,37832801
1000015094,2024-09-20 22:00:00,37833163
1000015095,2024-09-20 23:00:00,37833553
1000015096,2024-09-21 00:00:00,37833958
1000015097,2024-09-21 01:00:00,37834233
1000015098,2024-09-21 02:00:00,37834450
1000015099,2024-09-21 03:00:00,37834942
1000015100,2024-09-21 04:00:00,37835404
1000015101,2024-09-21 05:00:00,37835464
1000015102,2024-09-21 06:00:00,37835901
1000015103,2024-09-21 07:00:00,37836062
1000015104,2024-09-21 08:00:00,37836250
1000015105,2024-09-21 09:00:00,37836536
1000015106,2024-09-21 10:00:00,37836999
1000015107,2024-09-21 11:00:00,37837365
1000015108,2024-09-21 12:00:00,37837460
1000015109,2024-09-21 13:00:00,37837659
1000015110,2024-09-21 14:00:00,37837746
1000015111,2024-09-21 15:00:00,37838191
1000015112,2024-09-21 16:00:00,37838268
1000015113,2024-09-21 17:00:00,37838518
1000015114,2024-09-21 18:00:00,37838678
1000015115,2024-09-21 19:00:00,37839136
1000015116,2024-09-21 20:00:00,37839438
1000015117,2024-09-21 21:00:00,37839528
1000015118,2024-09-21 22:00:00,37839927
1000015119,2024-09-21 23:00:00,37840133
1000015120,2024-09-22 00:00:00,37840332
1000015121,2024-09-22 01:00:00,37840708
1000015122,2024-09-22 02:00:00,37841128
1000015123,2024-09-22 03:00:00,37841267
1000015124,2024-09-22 04:00:00,37841653
1000015125,2024-09-22 05:00:00,37841959
1000015126,2024-09-22 06:00:00,37842210
1000015127,2024-09-22 07:00:00,37842561
1000015128,2024-09-22 08:00:00,37842740
1000015129,2024-09-22 09:00:00,37843193
1000015130,2024-09-22 10:00:00,37843463
1000015131,2024-09-22 11:00:00,37843520
1000015132,2024-09-22 12:00:00,37843647
1000015133,2024-09-22 13:00:00,37843839
1000015134,2024-09-22 14:00:00,37844131
1000015135,2024-09-22 15:00:00,37844242
1000015136,2024-09-22 16:00:00,37844295
1000015137,2024-09-22 17:00:00,37844619
1000015138,2024-09-22 18:00:00,37845101
1000015139,2024-09-22 19:00:00,37845554
1000015140,2024-09-22 20:00:00,37845651
1000015141,2024-09-22 21:00:00,37845882
1000015142,2024-09-22 22:00:00,37846226
1000015143,2024-09-22 23:00:00,37846650
1000015144,2024-09-23 00:00:00,37846744
1000015145,2024-09-23 01:00:00,37846871
1000015146,2024-09-23 02:00:00,37847009
1000015147,2024-09-23 03:00:00,37847220
1000015148,2024-09-23 04:00:00,37847645
1000015149,2024-09-23 05:00:00,37847749
1000015150,2024-09-23 06:00:00,37848105
1000015151,2024-09-23 07:00:00,37848441
1000015152,2024-09-23 08:00:00,37848844
1000015153,2024-09-23 09:00:00,37849297
1000015154,2024-09-23 10:00:00,37849426
1000015155,2024-09-23 11:00:00,37849860
1000015156,2024-09-23 12:00:00,37850092
1000015157,2024-09-23 13:00:00,37850168
1000015158,2024-09-23 14:00:00,37850263
1000015159,2024-09-23 15:00:00,37850638
1000015160,2024-09-23 16:00:00,37851048
1000015161,2024-09-23 17:00:00,37851259
1000015162,2024-09-23 18:00:00,37851426
1000015163,2024-09-23 19:00:00,37851826
1000015164,2024-09-23 20:00:00,37852052
1000015165,2024-09-23 21:00:00,37852498
1000015166,2024-09-23 22:00:00,37852725
1000015167,2024-09-23 23:00:00,37853048
1000015168,2024-09-24 00:00:00,37853146
1000015169,2024-09-24 01:00:00,37853621
1000015170,2024-09-24 02:00:00,37853923
1000015171,2024-09-24 03:00:00,37854308
1000015172,2024-09-24 04:00:00,37854410
1000015173,2024-09-24 05:00:00,37854748
1000015174,2024-09-24 06:00:00,37855077
1000015175,2024-09-24 07:00:00,37855133
1000015176,2024-09-24 08:00:00,37855452
1000015177,2024-09-24 09:00:00,37855598
1000015178,2024-09-24 10:00:00,37855876
1000015179,2024-09-24 11:00:00,37856293
1000015180,2024-09-24 12:00:00,37856540
1000015181,2024-09-24 13:00:00,37856915
1000015182,2024-09-24 14:00:00,37857201
1000015183,2024-09-24 15:00:00,37857616
1000015184,2024-09-24 16:00:00,37858079
1000015185,2024-09-24 17:00:00,37858281
1000015186,2024-09-24 18:00:00,37858723
1000015187,2024-09-24 19:00:00,37859056
1000015188,2024-09-24 20:00:00,37859281
1000015189,2024-09-24 21:00:00,37859515
1000015190,2024-09-24 22:00:00,37859658
1000015191,2024-09-24 23:00:00,37860125
1000015192,2024-09-25 00:00:00,37860279
1000015193,2024-09-25 01:00:00,37860681
1000015194,2024-09-25 02:00:00,37860973
1000015195,2024-09-25 03:00:00,37861327
1000015196,2024-09-25 04:00:00,37861565
1000015197,2024-09-25 05:00:00,37861967
1000015198,2024-09-25 06:00:00,37862024
1000015199,2024-09-25 07:00:00,37862436
1000015200,2024-09-25 08:00:00,37862686
1000015201,2024-09-25 09:00:00,37863033
1000015202,2024-09-25 10:00:00,37863388
1000015203,2024-09-25 11:00:00,37863807
1000015204,2024-09-25 12:00:00,37863911
1000015205,2024-09-25 13:00:00,37864353
1000015206,2024-09-25 14:00:00,37864568
1000015207,2024-09-25 15:00:00,37864717
1000015208,2024-09-25 16:00:00,37865201
1000015209,2024-09-25 17:00:00,37865481
1000015210,2024-09-25 18:00:00,37865794
1000015211,2024-09-25 19:00:00,37865981
1000015212,2024-09-25 20:00:00,37866304
1000015213,2024-09-25 21:00:00,37866512
1000015214,2024-09-25 22:00:00,37866841
1000015215,2024-09-25 23:00:00,37867069
1000015216,2024-09-26 00:00:00,37867142
1000015217,2024-09-26 01:00:00,37867427
1000015218,2024-09-26 02:00:00,37867616
1000015219,2024-09-26 03:00:00,37867883
1000015220,2024-09-26 04:00:00,37868167
1000015221,2024-09-26 05:00:00,37868348
1000015222,2024-09-26 06:00:00,37868577
1000015223,2024-09-26 07:00:00,37868895
1000015224,2024-09-26 08:00:00,37869052
1000015225,2024-09-26 09:00:00,37869270
1000015226,2024-09-26 10:00:00,37869512
1000015227,2024-09-26 11:00:00,37869646
1000015228,2024-09-26 12:00:00,37869703
1000015229,2024-09-26 13:00:00,37870093
1000015230,2024-09-26 14:00:00,37870196
1000015231,2024-09-26 15:00:00,37870475
1000015232,2024-09-26 16:00:00,37870730
1000015233,2024-09-26 17:00:00,37870904
1000015234,2024-09-26 18:00:00,37871202
1000015235,2024-09-26 19:00:00,37871482
1000015236,2024-09-26 20:00:00,37871855
1000015237,2024-09-26 21:00:00,37872073
1000015238,2024-09-26 22:00:00,37872342
1000015239,2024-09-26 23:00:00,37872509
1000015240,2024-09-27 00:00:00,37872573
1000015241,2024-09-27 01:00:00,37872706
1000015242,2024-09-27 02:00:00,37873029
1000015243,2024-09-27 03:00:00,37873113
1000015244,2024-09-27 04:00:00,37873268
1000015245,2024-09-27 05:00:00,37873455
1000015246,2024-09-27 06:00:00,37873778
1000015247,2024-09-27 07:00:00,37873923
1000015248,2024-09-27 08:00:00,37874074
1000015249,2024-09-27 09:00:00,37874342
1000015250,2024-09-27 10:00:00,37874498
1000015251,2024-09-27 11:00:00,37874583
1000015252,2024-09-27 12:00:00,37874891
1000015253,2024-09-27 13:00:00,37875269
1000015254,2024-09-27 14:00:00,37875392
1000015255,2024-09-27 15:00:00,37875616
1000015256,2024-09-27 16:00:00,37876072
1000015257,2024-09-27 17:00:00,37876375
1000015258,2024-09-27 18:00:00,37876467
1000015259,2024-09-27 19:00:00,37876755
1000015260,2024-09-27 20:00:00,37877147
1000015261,2024-09-27 21:00:00,37877367
1000015262,2024-09-27 22:00:00,37877682
1000015263,2024-09-27 23:00:00,37877754
1000015264,2024-09-28 00:00:00,37878064
1000015265,2024-09-28 01:00:00,37878449
1000015266,2024-09-28 02:00:00,37878677
1000015267,2024-09-28 03:00:00,37879122
1000015268,2024-09-28 04:00:00,37879236
1000015269,2024-09-28 05:00:00,37879519
1000015270,2024-09-28 06:00:00,37879892
1000015271,2024-09-28 07:00:00,37880279
1000015272,2024-09-28 08:00:00,37880416
1000015273,2024-09-28 09:00:00,37880792
1000015274,2024-09-28 10:00:00,37880853
1000015275,2024-09-28 11:00:00,37881032
1000015276,2024-09-28 12:00:00,37881309
1000015277,2024-09-28 13:00:00,37881566
1000015278,2024-09-28 14:00:00,37881774
1000015279,2024-09-28 15:00:00,37882040
1000015280,2024-09-28 16:00:00,37882227
1000015281,2024-09-28 17:00:00,37882317
1000015282,2024-09-28 18:00:00,37882649
1000015283,2024-09-28 19:00:00,37882993
1000015284,2024-09-28 20:00:00,37883480
1000015285,2024-09-28 21:00:00,37883856
1000015286,2024-09-28 22:00:00,37884278
1000015287,2024-09-28 23:00:00,37884341
1000015288,2024-09-29 00:00:00,37884413
1000015289,2024-09-29 01:00:00,37884560
1000015290,2024-09-29 02:00:00,37884999
1000015291,2024-09-29 03:00:00,37885165
1000015292,2024-09-29 04:00:00,37885408
1000015293,2024-09-29 05:00:00,37885839
1000015294,2024-09-29 06:00:00,37885903
1000015295,2024-09-29 07:00:00,37885983
1000015296,2024-09-29 08:00:00,37886377
1000015297,2024-09-29 09:00:00,37886874
1000015298,2024-09-29 10:00:00,37887226
1000015299,2024-09-29 11:00:00,37887619
1000015300,2024-09-29 12:00:00,37888081
1000015301,2024-09-29 13:00:00,37888495
1000015302,2024-09-29 14:00:00,37888925
1000015303,2024-09-29 15:00:00,37889265
1000015304,2024-09-29 16:00:00,37889743
1000015305,2024-09-29 17:00:00,37890193
1000015306,2024-09-29 18:00:00,37890569
1000015307,2024-09-29 19:00:00,37890975
1000015308,2024-09-29 20:00:00,37891119
1000015309,2024-09-29 21:00:00,37891176
1000015310,2024-09-29 22:00:00,37891246
1000015311,2024-09-29 23:00:00,37891745
1000015312,2024-09-30 00:00:00,37892157
1000015313,2024-09-30 01:00:00,37892495
1000015314,2024-09-30 02:00:00,37892958
1000015315,2024-09-30 03:00:00,37893449
1000015316,2024-09-30 04:00:00,37893538
1000015317,2024-09-30 05:00:00,37893631
1000015318,2024-09-30 06:00:00,37893719
1000015319,2024-09-30 07:00:00,37894178
1000015320,2024-09-30 08:00:00,37894618
1000015321,2024-09-30 09:00:00,37895000
1000015322,2024-09-30 10:00:00,37895349
1000015323,2024-09-30 11:00:00,37895501
1000015324,2024-09-30 12:00:00,37895931
1000015325,2024-09-30 13:00:00,37896280
1000015326,2024-09-30 14:00:00,37896619
1000015327,2024-09-30 15:00:00,37896879
1000015328,2024-09-30 16:00:00,37897345
1000015329,2024-09-30 17:00:00,37897612
1000015330,2024-09-30 18:00:00,37897818
1000015331,2024-09-30 19:00:00,37898032
1000015332,2024-09-30 20:00:00,37898133
1000015333,2024-09-30 21:00:00,37898429
1000015334,2024-09-30 22:00:00,37898622
1000015335,2024-09-30 23:00:00,37898855
1000015336,2024-10-01 00:00:00,37899321
1000015337,2024-10-01 01:00:00,37899536
1000015338,2024-10-01 02:00:00,37899905
1000015339,2024-10-01 03:00:00,37900227
1000015340,2024-10-01 04:00:00,37900656
1000015341,2024-10-01 05:00:00,37901025
1000015342,2024-10-01 06:00:00,37901394
1000015343,2024-10-01 07:00:00,37901668
1000015344,2024-10-01 08:00:00,37901757
1000015345,2024-10-01 09:00:00,37902254
1000015346,2024-10-01 10:00:00,37902396
1000015347,2024-10-01 11:00:00,37902482
1000015348,2024-10-01 12:00:00,37902610
1000015349,2024-10-01 13:00:00,37902964
1000015350,2024-10-01 14:00:00,37903422
1000015351,2024-10-01 15:00:00,37903894
1000015352,2024-10-01 16:00:00,37904365
1000015353,2024-10-01 17:00:00,37904688
1000015354,2024-10-01 18:00:00,37905070
1000015355,2024-10-01 19:00:00,37905144
1000015356,2024-10-01 20:00:00,37905626
1000015357,2024-10-01 21:00:00,37906059
1000015358,2024-10-01 22:00:00,37906109
1000015359,2024-10-01 23:00:00,37906547
1000015360,2024-10-02 00:00:00,37906971
1000015361,2024-10-02 01:00:00,37907388
1000015362,2024-10-02 02:00:00,37907562
1000015363,2024-10-02 03:00:00,37907943
1000015364,2024-10-02 04:00:00,37908338
1000015365,2024-10-02 05:00:00,37908675
1000015366,2024-10-02 06:00:00,37908828
1000015367,2024-10-02 07:00:00,37908943
1000015368,2024-10-02 08:00:00,37909183
1000015369,2024-10-02 09:00:00,37909550
1000015370,2024-10-02 10:00:00,37909717
1000015371,2024-10-02 11:00:00,37909915
1000015372,2024-10-02 12:00:00,37910310
1000015373,2024-10-02 13:00:00,37910796
1000015374,2024-10-02 14:00:00,37911006
1000015375,2024-10-02 15:00:00,37911120
1000015376,2024-10-02 16:00:00,37911213
1000015377,2024-10-02 17:00:00,37911288
1000015378,2024-10-02 18:00:00,37911787
1000015379,2024-10-02 19:00:00,37911943
1000015380,2024-10-02 20:00:00,37912171
1000015381,2024-10-02 21:00:00,37912610
1000015382,2024-10-02 22:00:00,37913022
1000015383,2024-10-02 23:00:00,37913454
1000015384,2024-10-03 00:00:00,37913592
1000015385,2024-10-03 01:00:00,37913767
1000015386,2024-10-03 02:00:00,37913937
1000015387,2024-10-03 03:00:00,37914325
1000015388,2024-10-03 04:00:00,37914612
1000015389,2024-10-03 05:00:00,37914727
1000015390,2024-10-03 06:00:00,37915061
1000015391,2024-10-03 07:00:00,37915180
1000015392,2024-10-03 08:00:00,37915314
1000015393,2024-10-03 09:00:00,37915740
1000015394,2024-10-03 10:00:00,37915869
1000015395,2024-10-03 11:00:00,37916078
1000015396,2024-10-03 12:00:00,37916387
1000015397,2024-10-03 13:00:00,37916529
1000015398,2024-10-03 14:00:00,37916669
1000015399,2024-10-03 15:00:00,37916896
1000015400,2024-10-03 16:00:00,37917197
1000015401,2024-10-03 17:00:00,37917674
1000015402,2024-10-03 18:00:00,37917880
1000015403,2024-10-03 19:00:00,37917967
1000015404,2024-10-03 20:00:00,37918053
1000015405,2024-10-03 21:00:00,37918493
1000015406,2024-10-03 22:00:00,37918988
1000015407,2024-10-03 23:00:00,37919253
1000015408,2024-10-04 00:00:00,37919729
1000015409,2024-10-04 01:00:00,37920158
1000015410,2024-10-04 02:00:00,37920597
1000015411,2024-10-04 03:00:00,37920945
1000015412,2024-10-04 04:00:00,37921431
1000015413,2024-10-04 05:00:00,37921761
1000015414,2024-10-04 06:00:00,37921889
1000015415,2024-10-04 07:00:00,37922135
1000015416,2024-10-04 08:00:00,37922293
1000015417,2024-10-04 09:00:00,37922406
1000015418,2024-10-04 10:00:00,37922627
1000015419,2024-10-04 11:00:00,37922847
1000015420,2024-10-04 12:00:00,37923244
1000015421,2024-10-04 13:00:00,37923490
1000015422,2024-10-04 14:00:00,37923943
1000015423,2024-10-04 15:00:00,37924425
1000015424,2024-10-04 16:00:00,37924811
1000015425,2024-10-04 17:00:00,37925052
1000015426,2024-10-04 18:00:00,37925285
1000015427,2024-10-04 19:00:00,37925561
1000015428,2024-10-04 20:00:00,37925757
1000015429,2024-10-04 21:00:00,37926088
1000015430,2024-10-04 22:00:00,37926159
1000015431,2024-10-04 23:00:00,37926636
1000015432,2024-10-05 00:00:00,37926711
1000015433,2024-10-05 01:00:00,37927050
1000015434,2024-10-05 02:00:00,37927193
1000015435,2024-10-05 03:00:00,37927292
1000015436,2024-10-05 04:00:00,37927527
1000015437,2024-10-05 05:00:00,37927897
1000015438,2024-10-05 06:00:00,37928084
1000015439,2024-10-05 07:00:00,37928227
1000015440,2024-10-05 08:00:00,37928527
1000015441,2024-10-05 09:00:00,37928751
1000015442,2024-10-05 10:00:00,37929013
1000015443,2024-10-05 11:00:00,37929078
1000015444,2024-10-05 12:00:00,37929357
1000015445,2024-10-05 13:00:00,37929616
1000015446,2024-10-05 14:00:00,37929884
1000015447,2024-10-05 15:00:00,37929993
1000015448,2024-10-05 16:00:00,37930186
1000015449,2024-10-05 17:00:00,37930365
1000015450,2024-10-05 18:00:00,37930550
1000015451,2024-10-05 19:00:00,37930645
1000015452,2024-10-05 20:00:00,37930833
1000015453,2024-10-05 21:00:00,37931143
1000015454,2024-10-05 22:00:00,37931284
1000015455,2024-10-05 23:00:00,37931406
1000015456,2024-10-06 00:00:00,37931545
1000015457,2024-10-06 01:00:00,37931622
1000015458,2024-10-06 02:00:00,37932054
1000015459,2024-10-06 03:00:00,37932514
1000015460,2024-10-06 04:00:00,37932744
1000015461,2024-10-06 05:00:00,37933105
1000015462,2024-10-06 06:00:00,37933257
1000015463,2024-10-06 07:00:00,37933468
1000015464,2024-10-06 08:00:00,37933841
1000015465,2024-10-06 09:00:00,37934216
1000015466,2024-10-06 10:00:00,37934468
1000015467,2024-10-06 11:00:00,37934697
1000015468,2024-10-06 12:00:00,37935116
1000015469,2024-10-06 13:00:00,37935390
1000015470,2024-10-06 14:00:00,37935672
1000015471,2024-10-06 15:00:00,37936155
1000015472,2024-10-06 16:00:00,37936253
1000015473,2024-10-06 17:00:00,37936567
1000015474,2024-10-06 18:00:00,37936907
1000015475,2024-10-06 19:00:00,37937128
1000015476,2024-10-06 20:00:00,37937625
1000015477,2024-10-06 21:00:00,37938058
1000015478,2024-10-06 22:00:00,37938126
1000015479,2024-10-06 23:00:00,37938224
1000015480,2024-10-07 00:00:00,37938610
1000015481,2024-10-07 01:00:00,37938842
1000015482,2024-10-07 02:00:00,37938934
1000015483,2024-10-07 03:00:00,37939338
1000015484,2024-10-07 04:00:00,37939434
1000015485,2024-10-07 05:00:00,37939785
1000015486,2024-10-07 06:00:00,37940142
1000015487,2024-10-07 07:00:00,37940486
1000015488,2024-10-07 08:00:00,37940861
1000015489,2024-10-07 09:00:00,37941136
1000015490,2024-10-07 10:00:00,37941466
1000015491,2024-10-07 11:00:00,37941733
1000015492,2024-10-07 12:00:00,37941978
1000015493,2024-10-07 13:00:00,37942075
1000015494,2024-10-07 14:00:00,37942524
1000015495,2024-10-07 15:00:00,37942926
1000015496,2024-10-07 16:00:00,37943100
1000015497,2024-10-07 17:00:00,37943573
1000015498,2024-10-07 18:00:00,37943654
